id;cursusnaam;tekst;datum;locatie
159Ape14-5-2019;Leergang Medewerker BGT;Leergang Medewerker BGT: 14, 15, 21, 22 mei in Apeldoorn;14-5-2019;Apeldoorn
159Ape9-7-2019;Leergang Medewerker BGT;Leergang Medewerker BGT: 9, 10, 16, 17 juli in Apeldoorn;9-7-2019;Apeldoorn
159Ape10-9-2019;Leergang Medewerker BGT;Leergang Medewerker BGT: 10, 11, 17, 18 september in Apeldoorn;10-9-2019;Apeldoorn
160Ape16-1-2019;Leergang Medewerker BAG;Leergang Medewerker BAG: 16, 17, 23, 24 januari in Apeldoorn;16-1-2019;Apeldoorn
160Ape6-3-2019;Leergang Medewerker BAG;Leergang Medewerker BAG: 6, 7, 8, 13 maart in Apeldoorn;6-3-2019;Apeldoorn
160Ape14-5-2019;Leergang Medewerker BAG;Leergang Medewerker BAG: 14, 15, 21, 22 mei in Apeldoorn;14-5-2019;Apeldoorn
160Ape9-7-2019;Leergang Medewerker BAG;Leergang Medewerker BAG: 9, 10, 16, 17 juli in Apeldoorn;9-7-2019;Apeldoorn
160Ape10-9-2019;Leergang Medewerker BAG;Leergang Medewerker BAG: 10, 11, 17, 18 september in Apeldoorn;10-9-2019;Apeldoorn
160Ape5-11-2019;Leergang Medewerker BAG;Leergang Medewerker BAG: 5, 6, 12, 13 november in Apeldoorn;5-11-2019;Apeldoorn
161Ape4-2-2019;Leergang Medewerker BIM;Leergang Medewerker BIM: 4, 5, 12, 19, 20, 26, 27 februari & 1 maart in Apeldoorn;4-2-2019;Apeldoorn
161Ape8-4-2019;Leergang Medewerker BIM;Leergang Medewerker BIM: 8, 9, 16, 23, 24, 30 april & 1, 3 mei in Apeldoorn;8-4-2019;Apeldoorn
161Ape3-6-2019;Leergang Medewerker BIM;Leergang Medewerker BIM: 3, 4, 11, 18, 19, 25, 26, 28 juni in Apeldoorn;3-6-2019;Apeldoorn
161Ape2-9-2019;Leergang Medewerker BIM;Leergang Medewerker BIM: 2, 3, 10, 17, 18, 24, 25, 27 september in Apeldoorn;2-9-2019;Apeldoorn
161Ape4-11-2019;Leergang Medewerker BIM;Leergang Medewerker BIM: 4, 5, 12, 19, 20, 26, 27, 29 november in Apeldoorn;4-11-2019;Apeldoorn
162Ape4-2-2019;Leergang Medewerker Geo-ICT;Leergang Medewerker Geo-ICT: 4, 5, 12, 19, 20, 26, 27 februari & 1 maart in Apeldoorn;4-2-2019;Apeldoorn
162Ape8-4-2019;Leergang Medewerker Geo-ICT;Leergang Medewerker Geo-ICT: 8, 9, 16, 23, 24, 30 april & 1, 3 mei in Apeldoorn;8-4-2019;Apeldoorn
162Ape3-6-2019;Leergang Medewerker Geo-ICT;Leergang Medewerker Geo-ICT: 3, 4, 11, 18, 19, 25, 26, 28 juni in Apeldoorn;3-6-2019;Apeldoorn
162Ape2-9-2019;Leergang Medewerker Geo-ICT;Leergang Medewerker Geo-ICT: 2, 3, 10, 17, 18, 24, 25, 28 september in Apeldoorn;2-9-2019;Apeldoorn
162Ape4-11-2019;Leergang Medewerker Geo-ICT;Leergang Medewerker Geo-ICT: 4, 5, 12, 19, 20, 26, 27, 29 november in Apeldoorn;4-11-2019;Apeldoorn
166Ape4-2-2019;Leergang Medewerker Landmeetkunde;Leergang Medewerker Landmeetkunde: 4, 5, 12, 19, 20, 26, 27 februari & 1 maart in Apeldoorn;4-2-2019;Apeldoorn
166Ape8-4-2019;Leergang Medewerker Landmeetkunde;Leergang Medewerker Landmeetkunde: 8, 9, 16, 23, 24, 30 april & 1, 3 mei in Apeldoorn;8-4-2019;Apeldoorn
166Ape3-6-2019;Leergang Medewerker Landmeetkunde;Leergang Medewerker Landmeetkunde: 3, 4, 11, 18, 19, 25, 26, 28 juni in Apeldoorn;3-6-2019;Apeldoorn
166Ape2-9-2019;Leergang Medewerker Landmeetkunde;Leergang Medewerker Landmeetkunde: 2, 3, 10, 17, 18, 24, 25, 27 september in Apeldoorn;2-9-2019;Apeldoorn
166Ape4-11-2019;Leergang Medewerker Landmeetkunde;Leergang Medewerker Landmeetkunde: 4, 5, 12, 19, 20, 26, 27, 29 november in Apeldoorn;4-11-2019;Apeldoorn
